Text Inputs : Specimen label,"22L.3"
General : Start Date,13/11/2018 5:14 PM

Time,Extension,Load,Segment ID,Total Cycle Count
(sec),(mm),(N),,
178.94000,-11.86562,-48.15243,22476,1
178.95998,-11.86899,-48.17168,22476,1
178.98000,-11.87234,-48.14277,22476,1
179.00000,-11.87563,-48.15387,22476,1
179.01998,-11.87893,-48.15554,22476,1
179.04000,-11.88229,-48.19739,22476,1
179.06000,-11.88570,-48.22953,22476,1
179.08000,-11.88908,-48.30239,22476,1
179.09998,-11.89239,-48.32730,22476,1
179.12000,-11.89570,-48.33892,22476,1
179.14000,-11.89902,-48.34680,22476,1
179.15998,-11.90237,-48.32877,22476,1
179.18000,-11.90572,-48.28167,22476,1
179.20000,-11.90905,-48.29886,22476,1
179.22000,-11.91236,-48.29533,22476,1
179.23998,-11.91568,-48.32166,22476,1
179.26000,-11.91902,-48.38208,22476,1
179.28000,-11.92238,-48.37323,22476,1
179.30000,-11.92571,-48.38543,22476,1
179.31998,-11.92902,-48.44604,22476,1
179.34000,-11.93236,-48.47469,22476,1
179.36000,-11.93571,-48.46691,22476,1
179.37998,-11.93905,-48.44956,22476,1
179.40000,-11.94237,-48.47556,22476,1
179.42000,-11.94566,-48.50950,22476,1
179.44000,-11.94897,-48.59830,22476,1
179.45998,-11.95232,-48.67649,22476,1
179.48000,-11.95568,-48.73076,22476,1
179.50000,-11.95900,-48.77311,22476,1
179.51998,-11.96231,-48.77080,22476,1
179.54000,-11.96560,-48.75922,22476,1
179.56000,-11.96894,-48.77575,22476,1
179.58000,-11.97231,-48.81894,22476,1
179.59998,-11.97566,-48.88630,22476,1
179.62000,-11.97900,-48.92279,22476,1
179.64000,-11.98235,-48.87909,22476,1
179.65998,-11.98569,-48.92642,22476,1
179.68000,-11.98903,-49.01150,22476,1
179.70000,-11.99235,-49.05795,22476,1
179.72000,-11.99564,-49.01583,22476,1
179.73998,-11.99893,-49.02572,22476,1
179.76000,-12.00226,-49.02990,22476,1
179.78000,-12.00564,-49.09085,22476,1
179.80000,-12.00901,-49.15481,22476,1
179.81998,-12.01237,-49.19203,22476,1
179.84000,-12.01569,-49.17728,22476,1
179.86000,-12.01901,-49.18692,22476,1
179.87998,-12.02235,-49.23031,22476,1
179.90000,-12.02571,-49.22849,22476,1
179.92000,-12.02905,-49.24304,22476,1
179.94000,-12.03237,-49.25321,22476,1
179.95998,-12.03568,-49.22862,22476,1
179.98000,-12.03900,-49.23749,22476,1
180.00000,-12.04235,-49.25058,22476,1
180.01180,-12.04435,-49.26421,22476,1
180.01998,-12.04568,-49.28638,22476,1
180.04000,-12.04829,-49.22452,22476,1
180.06000,-12.04829,-48.87586,22476,1
180.08000,-12.04580,-48.20392,22476,1
180.09998,-12.04205,-47.32948,22476,1
180.12000,-12.03799,-46.46073,22476,1
180.14000,-12.03407,-45.65075,22476,1
180.15998,-12.03029,-44.91261,22476,1
180.18000,-12.02657,-44.16883,22476,1
180.20000,-12.02287,-43.38570,22476,1
180.22000,-12.01917,-42.66512,22476,1
180.23998,-12.01554,-41.96303,22476,1
180.26000,-12.01196,-41.30377,22476,1
180.28000,-12.00839,-40.76668,22476,1
180.30000,-12.00483,-40.42472,22476,1
180.31998,-12.00129,-40.24357,22476,1
180.34000,-11.99782,-40.14410,22476,1
180.36000,-11.99438,-40.08356,22476,1
180.37998,-11.99094,-40.02208,22476,1
180.40000,-11.98750,-39.91724,22412,1
180.42000,-11.98410,-39.81536,22412,1
180.44000,-11.98072,-39.74998,22412,1
180.45998,-11.97734,-39.66386,22412,1
180.48000,-11.97394,-39.58666,22412,1
180.50000,-11.97053,-39.48191,22412,1
180.51998,-11.96711,-39.39199,22412,1
180.54000,-11.96374,-39.34665,22412,1
180.56000,-11.96038,-39.26505,22412,1
180.58000,-11.95702,-39.16560,22412,1
180.59998,-11.95366,-39.06070,22412,1
180.62000,-11.95032,-38.95983,22412,1
180.64000,-11.94701,-38.89544,22412,1
180.65998,-11.94368,-38.84539,22412,1
180.68000,-11.94032,-38.74302,22412,1
180.70000,-11.93696,-38.66730,22412,1
180.72000,-11.93361,-38.61956,22412,1
180.73998,-11.93027,-38.54052,22412,1
180.76000,-11.92692,-38.44491,22412,1
180.78000,-11.92355,-38.39064,22412,1
180.80000,-11.92016,-38.31011,22412,1
180.81998,-11.91679,-38.19413,22412,1
180.84000,-11.91345,-38.13174,22412,1
180.86000,-11.91012,-38.06215,22412,1
180.87998,-11.90678,-38.01754,22412,1
180.90000,-11.90342,-37.98480,22412,1
180.92000,-11.90006,-37.93257,22412,1
180.94000,-11.89674,-37.84822,22412,1
180.95998,-11.89342,-37.77789,22412,1
180.98000,-11.89007,-37.72979,22412,1
181.00000,-11.88671,-37.68345,22412,1
181.01998,-11.88336,-37.62094,22412,1
181.04000,-11.88005,-37.61630,22412,1
181.06000,-11.87674,-37.55405,22412,1
181.08000,-11.87339,-37.49722,22412,1
181.09998,-11.87003,-37.41996,22412,1
181.12000,-11.86669,-37.40520,22412,1
181.14000,-11.86338,-37.38823,22412,1
181.15998,-11.86007,-37.37280,22412,1
181.18000,-11.85676,-37.32855,22412,1
181.20000,-11.85343,-37.28345,22412,1
181.22000,-11.85010,-37.24850,22412,1
181.23998,-11.84678,-37.20632,22412,1
181.26000,-11.84345,-37.19508,22412,1
181.28000,-11.84012,-37.17206,22412,1
181.29998,-11.83676,-37.13162,22412,1
181.31998,-11.83341,-37.10676,22412,1
181.34000,-11.83009,-37.02864,22412,1
181.36000,-11.82676,-36.99146,22412,1
181.37998,-11.82343,-36.97996,22412,1
181.40000,-11.82010,-36.91249,22412,1
181.42000,-11.81678,-36.87438,22412,1
181.44000,-11.81346,-36.82645,22412,1
181.45998,-11.81014,-36.75014,22412,1
181.48000,-11.80681,-36.74660,22412,1
181.50000,-11.80345,-36.71764,22412,1
181.51998,-11.80009,-36.62467,22412,1
181.54000,-11.79673,-36.59817,22412,1
181.56000,-11.79337,-36.61558,22412,1
181.58000,-11.79002,-36.60052,22412,1
181.59998,-11.78668,-36.56380,22412,1
181.62000,-11.78335,-36.50878,22412,1
181.64000,-11.78005,-36.47256,22412,1
181.65998,-11.77676,-36.44599,22412,1
181.68000,-11.77344,-36.36182,22412,1
181.70000,-11.77010,-36.35840,22412,1
181.72000,-11.76675,-36.30506,22412,1
181.73998,-11.76343,-36.27145,22412,1
181.76000,-11.76010,-36.23947,22412,1
181.78000,-11.75676,-36.21423,22412,1
181.79998,-11.75336,-36.19898,22412,1
181.81998,-11.74999,-36.17246,22412,1
181.84000,-11.74666,-36.16785,22412,1
181.86000,-11.74336,-36.14121,22412,1
181.87998,-11.74006,-36.11818,22412,1
181.90000,-11.73675,-36.10298,22412,1
181.92000,-11.73342,-36.07711,22412,1
181.94000,-11.73011,-36.04228,22412,1
181.95998,-11.72681,-36.03075,22412,1
181.98000,-11.72350,-35.97009,22412,1
182.00000,-11.72014,-35.94250,22412,1
182.01998,-11.71677,-35.92566,22412,1
182.04000,-11.71345,-35.93200,22412,1
182.06000,-11.71015,-35.93997,22412,1
182.08000,-11.70684,-35.91970,22412,1
182.09998,-11.70350,-35.89094,22412,1
182.12000,-11.70014,-35.82190,22412,1
182.14000,-11.69681,-35.79294,22412,1
182.15998,-11.69351,-35.81319,22412,1
182.18000,-11.69021,-35.80401,22412,1
182.20000,-11.68686,-35.75945,22412,1
182.22000,-11.68349,-35.73479,22412,1
182.23998,-11.68016,-35.73275,22412,1
182.26000,-11.67684,-35.73341,22412,1
182.28000,-11.67353,-35.71100,22412,1
182.29998,-11.67017,-35.67076,22412,1
182.31998,-11.66680,-35.66751,22412,1
182.34000,-11.66345,-35.65527,22412,1
182.36000,-11.66012,-35.63487,22412,1
182.37998,-11.65680,-35.64938,22412,1
182.40000,-11.65347,-35.62750,22412,1
182.42000,-11.65013,-35.58657,22412,1
182.44000,-11.64679,-35.58793,22412,1
182.45998,-11.64346,-35.59505,22412,1
182.48000,-11.64015,-35.57057,22412,1
182.50000,-11.63680,-35.50662,22412,1
182.51998,-11.63344,-35.47411,22412,1
182.54000,-11.63008,-35.48013,22412,1
182.56000,-11.62673,-35.46120,22412,1
182.58000,-11.62340,-35.49315,22412,1
182.59998,-11.62007,-35.50785,22412,1
182.62000,-11.61673,-35.50492,22412,1
182.64000,-11.61341,-35.49255,22412,1
182.65998,-11.61011,-35.44578,22412,1
182.68000,-11.60683,-35.43333,22412,1
182.70000,-11.60347,-35.45574,22412,1
182.72000,-11.60008,-35.42154,22412,1
182.73998,-11.59675,-35.34934,22412,1
182.76000,-11.59344,-35.37186,22412,1
182.78000,-11.59013,-35.34089,22412,1
182.79998,-11.58678,-35.27162,22412,1
182.81998,-11.58340,-35.24113,22412,1
182.84000,-11.58010,-35.19333,22412,1
182.86000,-11.57681,-35.16516,22412,1
182.87998,-11.57353,-35.16614,22412,1
182.90000,-11.57021,-35.15180,22412,1
182.92000,-11.56686,-35.06403,22412,1
182.94000,-11.56352,-35.00457,22412,1
182.95998,-11.56019,-35.01356,22412,1
182.98000,-11.55686,-34.98375,22412,1
183.00000,-11.55352,-34.96833,22412,1
183.01998,-11.55018,-34.95025,22412,1
183.04000,-11.54683,-34.95265,22412,1
183.06000,-11.54349,-34.94842,22412,1
183.08000,-11.54015,-34.94276,22412,1
183.09998,-11.53680,-34.92791,22412,1
183.12000,-11.53346,-34.88355,22412,1
183.14000,-11.53012,-34.86293,22412,1
183.15998,-11.52679,-34.87117,22412,1
183.18000,-11.52347,-34.84796,22412,1
183.20000,-11.52013,-34.79834,22412,1
183.22000,-11.51678,-34.78053,22412,1
183.23998,-11.51344,-34.76231,22412,1
183.26000,-11.51010,-34.70232,22412,1
183.28000,-11.50675,-34.68085,22412,1
183.29998,-11.50339,-34.65656,22412,1
183.31998,-11.50004,-34.62531,22412,1
183.34000,-11.49672,-34.60956,22412,1
183.36000,-11.49341,-34.59864,22412,1
183.37998,-11.49009,-34.58198,22412,1
183.40000,-11.48673,-34.55549,22412,1
183.42000,-11.48338,-34.51141,22412,1
183.44000,-11.48006,-34.47574,22412,1
183.45998,-11.47675,-34.46098,22412,1
183.48000,-11.47343,-34.43563,22412,1
183.50000,-11.47008,-34.40228,22412,1
183.51998,-11.46673,-34.34873,22412,1
183.54000,-11.46342,-34.39465,22412,1
183.56000,-11.46012,-34.37131,22412,1
183.58000,-11.45681,-34.34188,22412,1
183.59998,-11.45345,-34.34030,22412,1
183.62000,-11.45011,-34.29062,22412,1
183.64000,-11.44680,-34.25582,22412,1
183.65998,-11.44349,-34.25560,22412,1
183.68000,-11.44017,-34.20754,22412,1
183.70000,-11.43681,-34.19103,22412,1
183.72000,-11.43347,-34.22601,22412,1
183.73998,-11.43016,-34.22228,22412,1
183.76000,-11.42683,-34.15102,22412,1
183.78000,-11.42346,-34.14682,22412,1
183.79998,-11.42006,-34.11425,22412,1
183.81998,-11.41673,-34.11990,22412,1
183.84000,-11.41342,-34.07451,22412,1
183.86000,-11.41011,-34.08733,22412,1
183.87998,-11.40675,-34.07525,22412,1
183.90000,-11.40338,-34.03832,22412,1
183.92000,-11.40003,-33.97576,22412,1
183.94000,-11.39671,-33.97490,22412,1
183.95998,-11.39339,-34.01126,22412,1
183.98000,-11.39004,-34.02470,22412,1
184.00000,-11.38668,-33.99841,22412,1
184.01998,-11.38332,-33.96889,22412,1
184.04000,-11.38001,-33.93420,22412,1
184.06000,-11.37670,-33.90410,22412,1
184.08000,-11.37334,-33.89633,22412,1
184.09998,-11.36998,-33.82545,22412,1
184.12000,-11.36666,-33.80844,22412,1
184.14000,-11.36338,-33.81175,22412,1
184.15998,-11.36009,-33.80783,22412,1
184.18000,-11.35676,-33.72263,22412,1
184.20000,-11.35340,-33.67694,22412,1
184.22000,-11.35007,-33.67842,22412,1
184.23998,-11.34675,-33.68974,22412,1
184.26000,-11.34344,-33.66147,22412,1
184.28000,-11.34010,-33.60296,22412,1
184.29998,-11.33674,-33.55971,22412,1
184.31998,-11.33339,-33.52215,22412,1
184.34000,-11.33007,-33.53092,22412,1
184.36000,-11.32675,-33.49638,22412,1
184.37998,-11.32343,-33.45773,22412,1
184.40000,-11.32009,-33.46070,22412,1
184.42000,-11.31677,-33.41569,22412,1
184.44000,-11.31346,-33.38465,22412,1
184.45998,-11.31015,-33.40762,22412,1
184.48000,-11.30682,-33.38473,22412,1
184.50000,-11.30346,-33.35840,22412,1
184.51998,-11.30010,-33.34669,22412,1
184.54000,-11.29674,-33.30550,22412,1
184.56000,-11.29339,-33.26960,22412,1
184.58000,-11.29005,-33.23482,22412,1
184.59998,-11.28671,-33.21758,22412,1
184.62000,-11.28336,-33.20673,22412,1
184.64000,-11.28003,-33.14345,22412,1
184.65998,-11.27671,-33.08074,22412,1
184.68000,-11.27340,-33.01629,22412,1
184.70000,-11.27006,-32.95750,22412,1
184.72000,-11.26672,-32.98858,22412,1
184.73998,-11.26338,-32.95936,22412,1
184.76000,-11.26003,-32.93769,22412,1
184.78000,-11.25669,-32.93862,22412,1
184.79998,-11.25334,-32.92936,22412,1
184.81998,-11.25000,-32.89618,22412,1
184.84000,-11.24667,-32.88403,22412,1
184.86000,-11.24337,-32.84857,22412,1
184.87998,-11.24007,-32.85040,22412,1
184.90000,-11.23676,-32.83932,22412,1
184.92000,-11.23343,-32.82582,22412,1
184.94000,-11.23011,-32.76942,22412,1
184.95998,-11.22680,-32.80823,22412,1
184.98000,-11.22349,-32.80038,22412,1
185.00000,-11.22016,-32.74214,22412,1
185.01998,-11.21680,-32.73842,22412,1
185.04000,-11.21345,-32.74828,22412,1
185.06000,-11.21012,-32.76134,22412,1
185.08000,-11.20681,-32.71355,22412,1
185.09998,-11.20348,-32.70929,22412,1
185.12000,-11.20012,-32.67506,22412,1
185.14000,-11.19680,-32.63617,22412,1
185.15998,-11.19350,-32.60170,22412,1
185.18000,-11.19022,-32.61422,22412,1
185.20000,-11.18691,-32.60553,22412,1
185.22000,-11.18352,-32.58816,22412,1
185.23998,-11.18013,-32.58770,22412,1
185.26000,-11.17678,-32.59048,22412,1
185.28000,-11.17345,-32.60900,22412,1
185.29998,-11.17012,-32.60950,22412,1
185.31998,-11.16675,-32.56776,22412,1
185.34000,-11.16339,-32.55796,22412,1
185.36000,-11.16009,-32.51934,22412,1
185.37998,-11.15679,-32.47181,22412,1
185.40000,-11.15347,-32.47991,22412,1
185.42000,-11.15011,-32.48454,22412,1
185.44000,-11.14675,-32.47393,22412,1
185.45998,-11.14343,-32.44896,22412,1
185.48000,-11.14013,-32.41566,22412,1
185.50000,-11.13680,-32.39353,22412,1
185.51998,-11.13341,-32.37711,22412,1
185.54000,-11.13004,-32.36199,22412,1
185.56000,-11.12672,-32.31821,22412,1
185.58000,-11.12344,-32.28103,22412,1
185.59998,-11.12012,-32.25486,22412,1
185.62000,-11.11672,-32.29765,22412,1
185.64000,-11.11337,-32.30920,22412,1
185.65998,-11.11007,-32.26760,22412,1
185.68000,-11.10677,-32.23491,22412,1
185.70000,-11.10345,-32.20233,22412,1
185.72000,-11.10010,-32.15628,22412,1
185.73998,-11.09675,-32.16187,22412,1
185.76000,-11.09343,-32.11455,22412,1
185.78000,-11.09014,-32.09890,22412,1
185.79998,-11.08681,-32.08247,22412,1
185.81998,-11.08345,-32.08601,22412,1
185.84000,-11.08012,-32.06091,22412,1
185.86000,-11.07682,-32.03221,22412,1
185.87998,-11.07353,-32.01936,22412,1
185.90000,-11.07022,-31.96762,22412,1
185.92000,-11.06688,-31.98529,22412,1
185.94000,-11.06353,-31.97203,22412,1
185.95998,-11.06020,-31.93137,22412,1
185.98000,-11.05688,-31.92357,22412,1
186.00000,-11.05354,-31.93335,22412,1
186.01998,-11.05017,-31.88941,22412,1
186.04000,-11.04680,-31.82852,22412,1
186.06000,-11.04344,-31.81888,22412,1
186.08000,-11.04009,-31.79974,22412,1
186.09998,-11.03675,-31.77088,22412,1
186.12000,-11.03341,-31.76479,22412,1
186.14000,-11.03007,-31.70504,22412,1
186.15998,-11.02677,-31.64938,22412,1
186.18000,-11.02347,-31.65922,22412,1
186.20000,-11.02015,-31.64483,22412,1
186.22000,-11.01681,-31.61956,22412,1
186.23998,-11.01347,-31.58380,22412,1
186.26000,-11.01014,-31.58265,22412,1
186.28000,-11.00682,-31.54156,22412,1
186.29998,-11.00345,-31.47904,22412,1
186.31998,-11.00006,-31.44437,22412,1
186.34000,-10.99672,-31.40698,22412,1
186.36000,-10.99341,-31.42326,22412,1
186.37998,-10.99010,-31.38350,22412,1
186.40000,-10.98678,-31.35498,22412,1
186.42000,-10.98345,-31.38058,22412,1
186.44000,-10.98012,-31.36134,22412,1
186.45998,-10.97680,-31.36022,22412,1
186.48000,-10.97347,-31.36570,22412,1
186.50000,-10.97012,-31.31356,22412,1
186.51998,-10.96676,-31.31431,22412,1
186.54000,-10.96342,-31.28397,22412,1
186.56000,-10.96010,-31.24459,22412,1
186.58000,-10.95679,-31.26882,22412,1
186.59998,-10.95348,-31.26780,22412,1
186.62000,-10.95017,-31.23771,22412,1
186.64000,-10.94686,-31.19366,22412,1
186.65998,-10.94354,-31.16943,22412,1
186.68000,-10.94023,-31.14958,22412,1
186.70000,-10.93687,-31.16500,22412,1
186.72000,-10.93351,-31.15898,22412,1
186.73998,-10.93016,-31.13274,22412,1
186.76000,-10.92681,-31.13302,22412,1
186.78000,-10.92346,-31.13310,22412,1
186.79998,-10.92009,-31.07025,22412,1
186.81998,-10.91671,-31.02295,22412,1
186.84000,-10.91335,-31.03187,22412,1
186.86000,-10.91001,-31.05797,22412,1
186.87998,-10.90667,-31.06168,22412,1
186.90000,-10.90332,-31.01835,22412,1
186.92000,-10.89998,-30.97654,22412,1
186.94000,-10.89669,-30.96939,22412,1
186.95998,-10.89341,-30.97012,22412,1
186.98000,-10.89009,-30.95466,22412,1
187.00000,-10.88673,-30.90668,22412,1
187.01998,-10.88337,-30.86083,22412,1
187.04000,-10.88006,-30.79793,22412,1
187.06000,-10.87674,-30.81777,22412,1
187.08000,-10.87340,-30.86225,22412,1
187.09998,-10.87005,-30.84720,22412,1
187.12000,-10.86670,-30.83411,22412,1
187.14000,-10.86339,-30.80003,22412,1
187.15998,-10.86007,-30.76447,22412,1
187.18000,-10.85676,-30.74722,22412,1
187.20000,-10.85342,-30.72528,22412,1
187.22000,-10.85008,-30.71290,22412,1
187.23998,-10.84674,-30.71669,22412,1
187.26000,-10.84341,-30.69730,22412,1
187.28000,-10.84008,-30.66089,22412,1
187.29998,-10.83672,-30.66292,22412,1
187.31998,-10.83336,-30.64161,22412,1
187.34000,-10.83002,-30.63379,22412,1
187.36000,-10.82671,-30.60943,22412,1
187.37998,-10.82339,-30.56369,22412,1
187.40000,-10.82008,-30.52470,22412,1
187.42000,-10.81677,-30.52212,22412,1
187.44000,-10.81346,-30.51405,22412,1
187.45998,-10.81015,-30.49996,22412,1
187.48000,-10.80682,-30.50468,22412,1
187.50000,-10.80347,-30.53080,22412,1
187.51998,-10.80009,-30.50672,22412,1
187.54000,-10.79672,-30.49481,22412,1
187.56000,-10.79338,-30.48345,22412,1
187.58000,-10.79005,-30.45974,22412,1
187.59998,-10.78671,-30.45884,22412,1
187.62000,-10.78335,-30.44649,22412,1
187.64000,-10.78002,-30.41774,22412,1
187.65998,-10.77670,-30.40748,22412,1
187.68000,-10.77339,-30.37396,22412,1
187.70000,-10.77006,-30.34196,22412,1
187.72000,-10.76671,-30.34175,22412,1
187.73998,-10.76337,-30.31846,22412,1
187.76000,-10.76003,-30.29353,22412,1
187.78000,-10.75669,-30.24392,22412,1
187.79998,-10.75336,-30.23180,22412,1
187.81998,-10.75002,-30.21371,22412,1
187.84000,-10.74668,-30.19352,22412,1
187.86000,-10.74337,-30.16680,22412,1
187.87998,-10.74005,-30.15076,22412,1
187.90000,-10.73674,-30.13859,22412,1
187.92000,-10.73340,-30.12407,22412,1
187.94000,-10.73007,-30.11577,22412,1
187.95998,-10.72676,-30.09213,22412,1
187.98000,-10.72348,-30.06512,22412,1
188.00000,-10.72016,-30.03780,22412,1
188.01998,-10.71677,-30.03351,22412,1
188.04000,-10.71340,-30.02300,22412,1
188.06000,-10.71007,-30.02550,22412,1
188.08000,-10.70676,-29.98396,22412,1
188.09998,-10.70344,-29.93101,22412,1
188.12000,-10.70011,-29.91559,22412,1
188.14000,-10.69679,-29.90831,22412,1
188.15998,-10.69347,-29.94493,22412,1
188.18000,-10.69018,-29.93205,22412,1
188.20000,-10.68687,-29.88706,22412,1
188.22000,-10.68354,-29.85390,22412,1
188.23998,-10.68021,-29.82269,22412,1
188.26000,-10.67688,-29.78414,22412,1
188.28000,-10.67356,-29.74936,22412,1
188.29998,-10.67019,-29.73308,22412,1
188.31998,-10.66679,-29.76508,22412,1
188.34000,-10.66341,-29.78688,22412,1
188.36000,-10.66009,-29.70194,22412,1
188.37998,-10.65678,-29.67812,22412,1
188.40000,-10.65346,-29.68618,22412,1
188.42000,-10.65010,-29.65663,22412,1
188.44000,-10.64675,-29.65020,22412,1
188.45998,-10.64342,-29.64153,22412,1
188.48000,-10.64011,-29.61195,22412,1
188.50000,-10.63678,-29.56497,22412,1
188.51998,-10.63339,-29.53167,22412,1
188.54000,-10.63003,-29.57088,22412,1
188.56000,-10.62671,-29.58884,22412,1
188.58000,-10.62341,-29.55601,22412,1
188.59998,-10.62010,-29.51373,22412,1
188.62000,-10.61674,-29.45145,22412,1
188.64000,-10.61340,-29.41380,22412,1
188.65998,-10.61008,-29.42045,22412,1
188.68000,-10.60679,-29.41576,22412,1
188.70000,-10.60347,-29.37584,22412,1
188.72000,-10.60011,-29.35091,22412,1
188.73998,-10.59677,-29.35744,22412,1
188.76000,-10.59346,-29.34708,22412,1
188.78000,-10.59015,-29.34080,22412,1
188.79998,-10.58682,-29.32610,22412,1
188.81998,-10.58347,-29.27764,22412,1
188.84000,-10.58014,-29.25493,22412,1
188.86000,-10.57683,-29.22813,22412,1
188.87998,-10.57352,-29.20800,22412,1
188.90000,-10.57022,-29.17513,22412,1
188.92000,-10.56686,-29.14754,22412,1
188.94000,-10.56350,-29.13844,22412,1
188.95998,-10.56019,-29.15030,22412,1
188.98000,-10.55688,-29.13577,22412,1
189.00000,-10.55355,-29.09554,22412,1
189.01998,-10.55019,-29.07306,22412,1
189.04000,-10.54683,-29.09973,22412,1
189.06000,-10.54349,-29.07883,22412,1
189.08000,-10.54016,-29.05539,22412,1
189.09998,-10.53682,-29.03642,22412,1
189.12000,-10.53346,-29.03592,22412,1
189.14000,-10.53011,-29.04425,22412,1
189.15998,-10.52679,-29.05780,22412,1
189.18000,-10.52346,-29.03987,22412,1
189.20000,-10.52012,-29.01393,22412,1
189.22000,-10.51676,-28.98826,22412,1
189.23998,-10.51342,-28.97526,22412,1
189.26000,-10.51009,-28.92542,22412,1
189.28000,-10.50675,-28.94339,22412,1
189.29998,-10.50338,-28.92813,22412,1
189.31998,-10.49999,-28.88217,22412,1
189.34000,-10.49667,-28.86711,22412,1
189.36000,-10.49336,-28.88090,22412,1
189.37998,-10.49005,-28.89896,22412,1
189.40000,-10.48673,-28.84416,22412,1
189.42000,-10.48340,-28.81113,22412,1
189.44000,-10.48007,-28.79881,22412,1
189.45998,-10.47677,-28.77861,22412,1
189.48000,-10.47347,-28.74668,22412,1
189.50000,-10.47014,-28.74008,22412,1
189.51998,-10.46680,-28.73786,22412,1
189.54000,-10.46347,-28.72952,22412,1
189.56000,-10.46015,-28.73431,22412,1
189.58000,-10.45682,-28.72809,22412,1
189.59998,-10.45349,-28.72117,22412,1
189.62000,-10.45016,-28.69745,22412,1
189.64000,-10.44683,-28.70404,22412,1
189.65998,-10.44351,-28.66657,22412,1
189.68000,-10.44018,-28.63513,22412,1
189.70000,-10.43685,-28.58317,22412,1
189.72000,-10.43351,-28.62290,22412,1
189.73998,-10.43017,-28.63037,22412,1
189.76000,-10.42682,-28.61066,22412,1
189.78000,-10.42345,-28.59737,22412,1
189.79998,-10.42006,-28.55209,22412,1
189.81998,-10.41670,-28.51298,22412,1
189.84000,-10.41336,-28.51939,22412,1
189.86000,-10.41003,-28.46219,22412,1
189.87998,-10.40670,-28.45358,22412,1
189.90000,-10.40337,-28.45166,22412,1
189.92000,-10.40004,-28.44010,22412,1
189.94000,-10.39672,-28.42567,22412,1
189.95998,-10.39339,-28.40709,22412,1
189.98000,-10.39006,-28.36878,22412,1
190.00000,-10.38672,-28.34341,22412,1
190.01998,-10.38336,-28.33609,22412,1
190.04000,-10.38001,-28.32459,22412,1
190.06000,-10.37668,-28.31575,22412,1
190.08000,-10.37336,-28.32334,22412,1
190.09998,-10.37002,-28.28557,22412,1
190.12000,-10.36668,-28.19896,22412,1
190.14000,-10.36335,-28.12874,22412,1
190.15998,-10.36005,-28.12592,22412,1
190.18000,-10.35675,-28.13067,22412,1
190.20000,-10.35339,-28.13305,22412,1
190.22000,-10.35005,-28.08286,22412,1
190.23998,-10.34672,-28.03330,22412,1
190.26000,-10.34341,-28.05590,22412,1
190.28000,-10.34009,-28.06208,22412,1
190.29998,-10.33675,-28.04291,22412,1
190.31998,-10.33341,-28.00379,22412,1
190.34000,-10.33007,-27.97968,22412,1
190.36000,-10.32674,-27.91561,22412,1
190.37998,-10.32343,-27.82114,22412,1
190.40000,-10.32012,-27.83186,22412,1
190.42000,-10.31681,-27.81254,22412,1
190.44000,-10.31350,-27.77576,22412,1
190.45998,-10.31018,-27.75323,22412,1
190.48000,-10.30685,-27.75824,22412,1
190.50000,-10.30348,-27.72414,22412,1
190.51998,-10.30009,-27.69460,22412,1
190.54000,-10.29673,-27.70919,22412,1
190.56000,-10.29339,-27.69502,22412,1
190.58000,-10.29005,-27.70074,22412,1
190.59998,-10.28672,-27.67751,22412,1
190.62000,-10.28340,-27.65681,22412,1
190.64000,-10.28007,-27.59571,22412,1
190.65998,-10.27674,-27.59609,22412,1
190.68000,-10.27341,-27.59536,22412,1
190.70000,-10.27006,-27.54774,22412,1
190.72000,-10.26671,-27.54139,22412,1
190.73998,-10.26336,-27.52091,22412,1
190.76000,-10.26003,-27.52714,22412,1
190.78000,-10.25671,-27.50636,22412,1
190.79998,-10.25334,-27.48681,22412,1
190.81998,-10.24997,-27.47232,22412,1
190.84000,-10.24664,-27.49991,22412,1
190.86000,-10.24334,-27.48068,22412,1
190.87998,-10.24005,-27.39239,22412,1
190.90000,-10.23674,-27.40455,22412,1
190.92000,-10.23341,-27.41686,22412,1
190.94000,-10.23009,-27.37342,22412,1
190.95998,-10.22679,-27.36330,22412,1
190.98000,-10.22350,-27.35406,22412,1
191.00000,-10.22016,-27.32449,22412,1
191.01998,-10.21682,-27.30191,22412,1
191.04000,-10.21348,-27.35639,22412,1
191.06000,-10.21016,-27.32844,22412,1
191.08000,-10.20685,-27.29795,22412,1
191.09998,-10.20351,-27.25912,22412,1
191.12000,-10.20013,-27.23153,22412,1
191.14000,-10.19679,-27.23599,22412,1
191.15998,-10.19347,-27.19126,22412,1
191.18000,-10.19016,-27.18003,22412,1
191.20000,-10.18684,-27.11878,22412,1
191.22000,-10.18352,-27.08278,22412,1
191.23998,-10.18019,-27.07003,22412,1
191.26000,-10.17686,-27.06254,22412,1
191.28000,-10.17353,-27.09473,22412,1
191.29998,-10.17015,-27.08747,22412,1
191.31998,-10.16677,-27.02493,22412,1
191.34000,-10.16342,-26.99878,22412,1
191.36000,-10.16010,-26.95040,22412,1
191.37998,-10.15679,-26.94072,22412,1
191.40000,-10.15347,-26.87387,22412,1
191.42000,-10.15014,-26.86379,22412,1
191.44000,-10.14681,-26.86794,22412,1
191.45998,-10.14348,-26.90512,22412,1
191.48000,-10.14015,-26.84262,22412,1
191.50000,-10.13680,-26.79978,22412,1
191.51998,-10.13344,-26.73010,22412,1
191.54000,-10.13009,-26.75920,22412,1
